,timestamp,T1,T1_Rad,Toutdoor,CoolingPower,HeatingPower,FanPower,PumpPower,TotalHVACPower,TotalHVACEnergy,HeatingSetpoint,CoolingSetpoint,FanControlInput,u_CoolingSetpoint,u_HeatingSetpoint,u_FanOverride,PMV,PPD,Reward
2019-01-02 00:50:00,2019-01-02 00:50:00,20.9270607363041,18.126399710857072,0.0,0.0,2062.928670187086,19.114963353410534,0.0,2082.0436335404966,9663270.700522153,21.0,25.0,0.31062745801872893,25.0,21.0,0.31062745801872893,0.0,0.0,-2.0820436335404966
2019-01-02 00:55:00,2019-01-02 00:55:00,20.911140608716778,18.00040113072697,0.0,0.0,2513.1949049800182,10.63052697907244,0.0,2523.8254319590906,10394622.87452691,21.0,25.0,0.2552874229356519,25.0,21.0,0.2552874229356519,0.0,0.0,-2.5238254319590907
2019-01-02 01:00:00,2019-01-02 01:00:00,20.928066717306365,17.88421259199481,0.0,0.0,2034.4766822442277,19.185277100113286,0.0,2053.661959344341,11091538.158484967,21.0,25.0,0.31100786949127723,25.0,21.0,0.31100786949127723,0.0,0.0,-2.0536619593443413
2019-01-02 01:05:00,2019-01-02 01:05:00,20.909534049586682,17.777477395985954,0.0,0.0,2558.632940982727,10.201843144597547,0.0,2568.834784127325,11852799.489672173,21.0,25.0,0.2517664894277232,25.0,21.0,0.2517664894277232,0.0,0.0,-2.5688347841273247
2019-01-02 01:10:00,2019-01-02 01:10:00,20.929118482788567,17.679305333163995,0.0,0.0,2004.7297797172905,20.244801605237626,0.0,2024.9745813225281,12563259.55864362,21.0,25.0,0.31663082644661245,25.0,21.0,0.31663082644661245,0.0,0.0,-2.024974581322528
2019-01-02 01:15:00,2019-01-02 01:15:00,20.907784623942803,17.58915543629837,0.0,0.0,2608.1116460621465,9.766906558380297,0.0,2617.878552620527,13355939.079786561,21.0,25.0,0.24808531024001468,25.0,21.0,0.24808531024001468,0.0,0.0,-2.617878552620527
2019-01-02 01:20:00,2019-01-02 01:20:00,20.930439954269957,17.506237458842065,0.0,0.0,1967.354828728487,21.442138637622236,0.0,1988.7969673661094,14077766.339043949,21.0,25.0,0.3227538162001906,25.0,21.0,0.3227538162001906,0.0,0.0,-1.9887969673661094
2019-01-02 01:25:00,2019-01-02 01:25:00,20.907396583556476,17.42997272474298,0.0,0.0,2619.086525675417,9.239343738796938,0.0,2628.3258694142137,14900303.062679788,21.0,25.0,0.24346016005515025,25.0,21.0,0.24346016005515025,0.0,0.0,-2.6283258694142138
2019-01-02 01:30:00,2019-01-02 01:30:00,20.93087310722177,17.359689131574385,0.0,0.0,1955.1040381721311,21.71396349041589,0.0,1976.818001662547,15632237.658684399,21.0,25.0,0.3241119575523328,25.0,21.0,0.3241119575523328,0.0,0.0,-1.976818001662547
2019-01-02 01:35:00,2019-01-02 01:35:00,20.906565451330096,17.29487791264347,0.0,0.0,2642.5932957144687,9.070937367349863,0.0,2651.6642330818186,16475716.856655968,21.0,25.0,0.24194412472380122,25.0,21.0,0.24194412472380122,0.0,0.0,-2.6516642330818185
